	TGrepID	Question	Every	A	The	Other	Wh	ModalPresent
230	89239:4	what was the last one 	0.0	0.10789473684210528	0.8921052631578947	0.0	what	0
231	22805:4	how do you feel about them  i mean, since you've kind of been close to that.	0.28578947368421054	0.1542105263157895	0.3526315789473684	0.20736842105263156	how	0
232	155156:4	what are they doing  up there?	0.14	0.10210526315789474	0.598421052631579	0.15947368421052632	what	0
233	113851:9	uh, where did you come from 	0.01578947368421053	0.06947368421052633	0.9147368421052633	0.0	where	0
234	19768:4	where's some reference to this goddamn state of texas and the role that they played  either leading up to  or in  the civil war 	0.0	0.24947368421052632	0.15	0.6005263157894737	where	0
235	68591:4	what club do you follow 	0.07315789473684212	0.1363157894736842	0.6852631578947368	0.10526315789473684	what	0
236	119753:32	but, uh, how do you, how do you, uh, stay aware of most of the current events 	0.17105263157894737	0.4247368421052632	0.3668421052631579	0.03736842105263158	how	0
237	65842:4	what would you do 	0.0731578947368421	0.22263157894736843	0.5989473684210526	0.10526315789473684	what	1
238	128902:9	so, how is the weather  out there?	0.004736842105263169	0.06052631578947368	0.47368421052631576	0.4610526315789474	how	0
239	65645:4	what  would be the first thing  you'd cut 	0.05105263157894737	0.11789473684210525	0.8310526315789474	0.0	what	1
240	67756:27	what's the, unrequir-, what's the word  i'm looking for   uh,	0.04894736842105263	0.041578947368421056	0.6852631578947368	0.22421052631578947	what	0
241	149052:9	um, what do you find that you use yours mostly for 	0.43263157894736837	0.09105263157894737	0.31526315789473686	0.16105263157894734	what	0
242	172323:4	where you going to school 	0.014210526315789474	0.06421052631578947	0.8710526315789474	0.05052631578947369	where	0
243	5449:4	who would  steal a newspaper?	0.13789473684210526	0.43684210526315786	0.22684210526315787	0.19789473684210526	who	1
244	67879:4	why should they be sit-, sitting in, uh, prison getting their college degree 	0.17421052631578948	0.3257894736842105	0.27473684210526317	0.2252631578947368	why	1
245	13887:7	well what do you think  about the idea of, uh, kids having  to do public service work for a year?	0.2431578947368421	0.1331578947368421	0.18578947368421053	0.4378947368421053	what	0
246	171763:51	what do we have  to pay 	0.5189473684210526	0.07263157894736842	0.06894736842105263	0.33947368421052626	what	0
247	88924:4	what was one of the latest ones that you've seen  actually 	0.15473684210526314	0.36578947368421055	0.42684210526315786	0.05263157894736842	what	0
248	26205:4	where are you going to school 	0.017368421052631578	0.018947368421052636	0.9110526315789473	0.05263157894736842	where	0
249	140327:14	what what do you like  to do  for yourself in car automobile repairs?	0.348421052631579	0.2694736842105263	0.18947368421052632	0.19263157894736843	what	0
250	6902:4	what are you afraid of  with them?	0.358421052631579	0.27894736842105267	0.30421052631578943	0.058421052631578964	what	0
251	12077:9	well, what do you think  about like a device, a meter right on a tail pipe	0.12684210526315787	0.3068421052631579	0.24684210526315786	0.3194736842105263	what	0
252	156080:9	so, how you like new jersey 	0.20421052631578945	0.1794736842105263	0.16473684210526318	0.45105263157894737	how	0
253	70343:5	what else do you do  to your house?	0.4568421052631579	0.3447368421052632	0.09105263157894737	0.10736842105263159	what	0
254	41891:35	how do yo-, wh-, what do you think  about it.	0.4052631578947368	0.08736842105263158	0.28	0.22684210526315787	what	0
255	133854:4	how'd that go 	0.14789473684210527	0.06368421052631579	0.40421052631578946	0.3842105263157895	how	0
256	49881:4	what was i thinking 	0.11421052631578947	0.07	0.36999999999999994	0.44578947368421046	what	0
257	37900:4	what  going  to happen?	0.3042105263157895	0.1794736842105263	0.2631578947368421	0.25315789473684214	what	0
258	60533:18	but, you know, what can one do 	0.15684210526315792	0.14526315789473684	0.05736842105263158	0.6405263157894737	what	1
259	145781:4	where are you calling from 	0.01631578947368421	0.025789473684210525	0.9552631578947368	0.0026315789473684314	where	0
260	67001:9	uh, what do you ride  uh,	0.03052631578947369	0.19842105263157891	0.7678947368421053	0.002631578947368426	what	0
261	112615:4	what do you do 	0.10210526315789474	0.07210526315789474	0.36947368421052634	0.45631578947368423	what	0
262	36065:33	i mean, what are we, what are we becoming 	0.18263157894736842	0.1594736842105263	0.16210526315789472	0.4957894736842105	what	0
263	25997:6	so what is it  now?	0.09631578947368422	0.056315789473684215	0.6810526315789474	0.16631578947368422	what	0
264	76352:4	what could they possibly be thinking 	0.3121052631578947	0.1163157894736842	0.24421052631578946	0.32736842105263153	what	1
265	26244:6	and what do you do  with it?	0.21631578947368424	0.3773684210526316	0.25842105263157894	0.14789473684210527	what	0
266	77677:14	well, myrna, how do you get your news, news 	0.29526315789473684	0.15684210526315792	0.4447368421052631	0.1031578947368421	how	0
267	156287:12	jimmy, so how do you get most of your news 	0.20842105263157895	0.16	0.45105263157894737	0.1805263157894737	how	0
268	70085:4	what area do you live in 	0.00736842105263158	0.07210526315789474	0.7963157894736842	0.1242105263157895	what	0
269	170701:21	so, wha-, what do you have 	0.1394736842105263	0.10421052631578948	0.5942105263157894	0.16210526315789472	what	0
270	129529:6	and what would that be like 	0.1561904761904762	0.20761904761904765	0.4533333333333333	0.18285714285714286	what	1
271	108649:4	what would i put  together for a formal dinner.	0.3719047619047619	0.4080952380952381	0.1714285714285714	0.04809523809523811	what	1
272	37293:4	where do you think  this is going  in the future,	0.08761904761904762	0.1661904761904762	0.31952380952380954	0.42666666666666664	where	0
273	81680:4	what do you think  of that, uh, the greenhouse effect that  going on?	0.18666666666666668	0.18095238095238098	0.46761904761904755	0.16476190476190478	what	0
274	67240:4	when do you get  to begin with the winters and all that 	0.06428571428571431	0.12714285714285714	0.7614285714285715	0.04714285714285714	when	0
275	52104:4	what  was your favorite all time movie?	0.007142857142857143	0.056190476190476187	0.858095238095238	0.0780952380952381	what	0
276	143729:4	how do you use them 	0.36190476190476184	0.3323809523809524	0.2561904761904762	0.04952380952380951	how	0
277	168933:102	what recourse do you have 	0.24523809523809526	0.25571428571428567	0.3109523809523809	0.1880952380952381	what	0
278	43310:4	what have you seen 	0.33333333333333337	0.26857142857142857	0.29619047619047617	0.1014285714285714	what	0
279	130090:16	where, where are you calling from 	0.004761904761904762	0.021428571428571432	0.9457142857142857	0.0280952380952381	where	0
280	123363:6	so what do you guys having  up there?	0.32476190476190475	0.14952380952380956	0.4014285714285714	0.12428571428571428	what	0
281	41766:114	what have you 	0.09523809523809523	0.10571428571428572	0.11428571428571428	0.6847619047619047	what	0
282	152974:9	what what channel  do you watch  or what station?	0.08	0.16428571428571426	0.7523809523809524	0.0033333333333333496	what	0
283	61222:4	how do they get along together 	0.11047619047619046	0.19761904761904764	0.48190476190476195	0.21000000000000002	how	0
284	153057:6	or who  killed who.	0.036666666666666674	0.07809523809523809	0.5247619047619049	0.36047619047619045	who	0
285	77235:4	what  are some of the things that you did  with your children when they were growing up 	0.41333333333333333	0.4480952380952381	0.0819047619047619	0.056666666666666664	what	0
286	67832:9	uh, why should we let them set in prison and work on their college degrees after they've mowed down a class yard full of kids or t-, or tried  to  or done their very, you know, given their best effort at  doing that 	0.17619047619047618	0.24047619047619045	0.33952380952380956	0.24380952380952386	why	1
287	72904:4	why do they do that 	0.12666666666666668	0.14857142857142855	0.7247619047619048	1.0573552615477665e-17	why	0
288	92536:4	who  has time?	0.2080952380952381	0.22476190476190475	0.052380952380952396	0.5147619047619048	who	0
289	101809:5	what else  has changed between the sixties and the eighties and the nineties?	0.4309523809523809	0.3885714285714285	0.07476190476190477	0.10571428571428572	what	0
290	39379:4	what time should we be there 	0.02142857142857143	0.06380952380952383	0.5428571428571429	0.3719047619047619	what	1
291	4270:11	so, and how do you feel about it 	0.11857142857142856	0.22380952380952376	0.47190476190476194	0.18571428571428572	how	0
292	167703:7	so what  goes into that, that particular thing?	0.3838095238095238	0.029523809523809518	0.5342857142857143	0.05238095238095238	what	0
293	12747:5	what els-,.	0.14428571428571427	0.2	0.15809523809523812	0.49761904761904757	what	0
294	6904:4	what am i afraid of 	0.200952380952381	0.2561904761904762	0.46619047619047616	0.07666666666666667	what	0
295	105671:4	how did you ever get into that 	0.023809523809523805	0.20571428571428568	0.6480952380952382	0.12238095238095237	how	0
296	20121:21	well, how, how do you feel  about the immigration laws?	0.1738095238095238	0.1595238095238095	0.5033333333333333	0.16333333333333333	how	0
297	158661:4	what do you think  mark?	0.17476190476190476	0.3514285714285714	0.21238095238095242	0.26142857142857145	what	0
298	61578:4	how are your kids handling it 	0.23190476190476195	0.30380952380952375	0.36523809523809525	0.09904761904761905	how	0
299	40579:20	where do, where do you live 	0.002857142857142857	0.014761904761904764	0.9757142857142856	0.006190476190476195	where	0
300	83164:18	but, uh, uh, how do you feel about the, uh, about the jury system itself 	0.1975	0.12300000000000003	0.4955	0.184	how	0
301	17923:4	how do you feel that it should be applied  	0.15250000000000002	0.29500000000000004	0.484	0.06799999999999999	how	1
302	66396:41	what can i hide 	0.238	0.06300000000000001	0.147	0.5519999999999999	what	1
303	159673:16	wh-, what's the old country music like 	0.1325	0.17200000000000001	0.40800000000000003	0.2875	what	0
304	127830:6	and who  knows still, what  ha-, really happened, you know.	0.11950000000000001	0.12250000000000003	0.142	0.616	who	0
305	394:4	what did you wear  to work today?	0.21950000000000003	0.11850000000000001	0.5579999999999999	0.10400000000000001	what	0
306	4134:4	how did you hear,	0.0095	0.1495	0.764	0.077	how	0
307	174199:33	so, uh, what are your, what are your thoughts on the subject  there?	0.28700000000000003	0.289	0.19549999999999998	0.2285	what	0
308	37797:4	what's that going  to be like 	0.22000000000000003	0.317	0.304	0.159	what	0
309	68547:4	where all you guys go 	0.41500000000000004	0.32799999999999996	0.2545	0.002500000000000005	where	0
310	109103:16	what, what grade do you teach 	0.0885	0.099	0.7625	0.05	what	0
311	66379:12	well then, why  bother 	0.139	0.25200000000000006	0.4109999999999999	0.198	why	0
312	20333:4	where do you, do you come from  originally	0.023000000000000003	0.027000000000000003	0.933	0.017	where	0
313	18885:4	where do you live 	0.021	0.10250000000000001	0.876	0.000499999999999995	where	0
314	124701:9	well, what would  be your advice to a parent of a child thinking of  attending college?	0.175	0.406	0.2879999999999999	0.131	what	1
315	87792:6	so what movies have you seen  lately?	0.4665	0.281	0.06400000000000002	0.1885	what	0
316	83488:4	how did you put that many miles on it, in, four or five years 	0.29399999999999993	0.0695	0.536	0.1	how	0
317	128348:4	what advice would you give 	0.4085000000000001	0.2895	0.17200000000000001	0.1295	what	1
318	75050:4	how was life different ten, twenty, or thirty years ago 	0.3325	0.312	0.1775	0.178	how	0
319	148052:4	what do you call them  the guys that  orchestrate the con-, the conductors.	0.002	0.11500000000000002	0.7024999999999999	0.1805	what	0
320	174758:4	what program you in 	0.018	0.0635	0.8595	0.05900000000000002	what	0
321	146911:7	so how do you dress 	0.0505	0.3845	0.5499999999999999	0.014500000000000002	how	0
322	67508:7	like who  knows, you know.	0.077	0.091	0.0655	0.7665	who	0
323	12257:4	what did i make  that night.	0.068	0.18550000000000003	0.5885	0.158	what	0
324	86224:4	when were you there 	0.03150000000000001	0.14300000000000002	0.7755	0.05	when	0
325	124552:6	and what did you graduate in 	0.016499999999999994	0.154	0.779	0.0505	what	0
326	79923:23	so what was, what was the other question 	0.017	0.138	0.742	0.1025	what	0
327	103429:6	and what is he going  to do  prison to the other people?	0.23899999999999996	0.15250000000000002	0.34650000000000003	0.262	what	0
328	72066:35	what, how do you, what do you think 	0.24499999999999997	0.27999999999999997	0.20950000000000002	0.2655	what	0
329	59442:6	so why  have any restrictions at all 	0.33749999999999997	0.24450000000000002	0.418	5.5511151231258e-18	why	0
330	20675:4	what are trying  to get 	0.0965	0.1435	0.7020000000000001	0.057999999999999996	what	0
331	21969:23	what does it, what does it cost 	0.20400000000000001	0.0695	0.1945	0.5319999999999999	what	0
332	123677:9	leslie, what are you studying 	0.135	0.06399999999999999	0.7455	0.055499999999999994	what	0
333	7863:4	what was, no,  wait mumblex about the liquor?	0.040999999999999995	0.081	0.35700000000000004	0.521	what	0
334	97007:18	and, you know, where do you find the time 	0.1585	0.16499999999999998	0.213	0.46349999999999997	where	0
335	54662:4	who's your favorite actress or actor 	0.001	0.08149999999999999	0.9175000000000001	0.0	who	0
336	138064:9	uh, why did you choose a private school 	0.369	0.20550000000000002	0.4245	0.001	why	0
337	123033:11	and, and how will you, make that actually happen 	0.1405	0.28250000000000003	0.575	0.002	how	1
338	26186:4	who do you work for 	0.0015	0.022499999999999985	0.6805	0.2955	who	0
339	58060:20	and, and what were we trying  to do 	0.1505	0.08549999999999999	0.579	0.185	what	0
340	145762:4	how you doing 	0.1395	0.051000000000000004	0.3425	0.46699999999999997	how	0
341	115742:4	how are you liking it 	0.24900000000000003	0.08349999999999999	0.20749999999999996	0.45999999999999996	how	0
342	102292:4	what have you seen  lately?	0.266	0.6080000000000001	0.05800000000000001	0.06799999999999999	what	0
343	397:4	what did i wear  to work today?	0.261	0.08549999999999999	0.653	0.000500000000000005	what	0
344	104508:4	where do you take your cans 	0.008	0.173	0.8164999999999999	0.002500000000000005	where	0
345	4094:16	what, what do you do 	0.1135	0.1355	0.5755000000000001	0.1755	what	0
346	5558:4	what time is it  over th-,	0.006	0.0365	0.5745	0.383	what	0
347	26185:5	what else can we talk about 	0.05500000000000001	0.771	0.0215	0.1525	what	1
348	22449:4	what'd you do  with them?	0.251	0.12449999999999999	0.533	0.0915	what	1
349	94077:4	where is it going  to be 	0.0005	0.017499999999999998	0.9744999999999999	0.0075	where	0
350	44110:9	so, how do you feel  about our policy in latin america?.	0.20349999999999996	0.14450000000000002	0.4255	0.22599999999999998	how	0
351	36847:23	what do you, what do you do  when you get a, i mean, like a really violent storm like a tornado 	0.3205	0.17750000000000002	0.3435	0.1585	what	0
352	29686:4	what did you call that 	0.008000000000000002	0.184	0.7190000000000001	0.089	what	0
353	171135:4	what do you think 	0.22149999999999997	0.2595	0.16799999999999998	0.351	what	0
354	25144:43	and if we can't take it and use it easily, well, how can you put that on, like, elderly people and you know, just people that  maybe just aren't blessed with as, as much sharpness and ment-, mental acuity 	0.075	0.153	0.13699999999999998	0.6345	how	1
355	142589:4	how do you get the edge 	0.026000000000000002	0.314	0.5595	0.10049999999999999	how	0
356	163081:9	oh, what's that called  	0.0015	0.038	0.958	0.0025	what	0
357	90605:16	wh-, why do you think that it's less close than it used  to be  	0.1335	0.17850000000000002	0.684	0.004	why	0
358	42944:4	what are they doing  you know,	0.28	0.068	0.47700000000000004	0.175	what	0
359	40202:4	what do they have 	0.17099999999999999	0.26349999999999996	0.40750000000000003	0.158	what	0
360	138058:12	uh, so what do you think  about the school system?	0.3721052631578948	0.20105263157894737	0.21052631578947367	0.21631578947368424	what	0
361	7929:9	so, what do you do 	0.13473684210526318	0.10263157894736843	0.7031578947368421	0.05947368421052631	what	0
362	165769:28	uh, but uh, but what do you do 	0.1236842105263158	0.37421052631578955	0.4621052631578947	0.039999999999999994	what	0
363	111826:4	what are your favorite places 	0.6626315789473683	0.17578947368421052	0.13157894736842105	0.030000000000000002	what	0
364	112090:26	now what is your, what's your child's favorite place   to eat  	0.049473684210526316	0.19894736842105265	0.6726315789473685	0.07894736842105263	what	0
365	14478:20	so other than the vikings, who do you like 	0.2573684210526316	0.3005263157894737	0.17631578947368423	0.2657894736842105	who	0
366	145202:62	who  were going  to be loving	0.2210526315789474	0.17105263157894737	0.06526315789473686	0.5426315789473685	who	0
367	154027:4	how is the weather up there 	0.08789473684210528	0.19578947368421054	0.3452631578947369	0.37105263157894736	how	0
368	177026:4	what do you think 	0.3526315789473684	0.27210526315789474	0.23842105263157895	0.1368421052631579	what	0
369	23105:4	how are we doing in recycling 	0.21999999999999997	0.03052631578947369	0.2563157894736842	0.4931578947368422	how	0
370	95676:26	if people will pay two hundred then why  charge ten 	0.17789473684210524	0.2094736842105263	0.41789473684210526	0.19473684210526318	why	1
371	121515:4	how does that sound 	0.034736842105263156	0.1894736842105263	0.30842105263157893	0.4673684210526316	how	0
372	149860:4	where do you go 	0.0268421052631579	0.2005263157894737	0.7678947368421052	0.0047368421052631626	where	0
373	121518:24	well, well, when is the party here?.	0.021052631578947368	0.11947368421052632	0.8489473684210526	0.01	when	0
374	102025:30	so but, uh, anyway, where do you like  to eat 	0.13105263157894737	0.5336842105263159	0.321578947368421	0.01368421052631579	where	0
375	173944:4	what was the age difference   between the youngest and the oldest?	0.10263157894736843	0.1394736842105263	0.6	0.15789473684210525	what	0
376	24572:42	how'd, how did they, how do they pick their people 	0.21526315789473682	0.1426315789473684	0.641578947368421	0.0	how	0
377	136067:4	what are your favorite shows 	0.5557894736842105	0.14526315789473684	0.11105263157894736	0.18789473684210528	what	0
378	10628:6	and what do you have 	0.4978947368421052	0.1931578947368421	0.22842105263157894	0.08052631578947368	what	0
379	109245:9	well, where do you take those things 	0.15157894736842104	0.2094736842105263	0.6294736842105263	0.009473684210526315	where	0
380	94501:25	and what do you, what would you do   to fix the school systems?	0.44684210526315793	0.3089473684210527	0.24421052631578954	1.1686558153948999e-17	what	1
381	78624:40	so what do you think  about, uh, what do you think  about what you see  on t v about them, like in the news or on the ads,	0.28578947368421054	0.24789473684210525	0.25052631578947365	0.21578947368421056	what	0
382	122174:4	what did you think  of that one?	0.10263157894736841	0.2757894736842106	0.3957894736842105	0.22578947368421054	what	0
383	136873:4	how can you watch that  you know	0.14842105263157893	0.10157894736842103	0.09789473684210526	0.6521052631578947	how	1
384	142695:4	what do you call those things 	0.20105263157894737	0.12473684210526316	0.5736842105263157	0.1005263157894737	what	0
385	63244:6	and why didn't it work last time 	0.2889473684210526	0.2752631578947369	0.4152631578947369	0.020526315789473684	why	0
386	69191:8	but, what do you do  about, the occasional user that  may have gone to a party three days before	0.15684210526315792	0.3642105263157895	0.3163157894736842	0.16263157894736843	what	1
387	28728:4	how are we supposed  to present the imagine that we're supposed  to present  with equipment that  outdated, that  obsolete 	0.12526315789473683	0.2694736842105263	0.31473684210526315	0.2905263157894737	how	0
388	166006:4	what is your, uh, community, uh, currently doing  with regard to recycling?	0.3694736842105263	0.2694736842105263	0.3236842105263158	0.03684210526315789	what	0
389	132156:4	what do you think  about, uh, the self insurance business?	0.19368421052631576	0.31999999999999995	0.27	0.21631578947368424	what	0
390	153193:4	how does he treat the other people 	0.29333333333333333	0.19333333333333336	0.4452380952380952	0.0680952380952381	how	0
391	158994:4	what are you studying  down there?	0.1380952380952381	0.16333333333333333	0.6561904761904762	0.0419047619047619	what	0
392	29724:4	how were you decorating the baskets 	0.12523809523809523	0.12190476190476189	0.709047619047619	0.043809523809523805	how	0
393	108127:13	and, uh, what's the other one  now,	0.06476190476190476	0.07714285714285714	0.8104761904761905	0.04761904761904763	what	0
394	154323:4	where does it go 	0.399047619047619	0.13380952380952382	0.3852380952380952	0.0819047619047619	where	0
395	44490:4	where you from 	0.02095238095238096	0.01	0.9433333333333335	0.025714285714285717	where	0
396	105343:14	and, uh, what else do i want 	0.6176190476190476	0.13333333333333333	0.1742857142857143	0.07476190476190475	what	0
397	9175:4	what do you think  we can do 	0.44047619047619047	0.34285714285714286	0.17619047619047618	0.04047619047619048	what	1
398	96180:20	or, or what do you think 	0.4152380952380953	0.18761904761904763	0.18476190476190477	0.2119047619047619	what	0
399	132917:4	what do you have  now?	0.05285714285714285	0.09523809523809523	0.8519047619047619	5.286776307738857e-18	what	0
400	5313:9	well, why was c n n the only,	0.10285714285714287	0.21619047619047616	0.6452380952380953	0.035238095238095235	why	0
401	107234:9	um, how do you like it 	0.08714285714285715	0.08190476190476191	0.5423809523809524	0.2885714285714286	how	0
402	13819:16	what, what do you envision  for the next twenty years as far as women in american society?	0.47904761904761906	0.2671428571428572	0.13285714285714287	0.12095238095238095	what	0
403	71500:4	what school you going to 	0.018571428571428582	0.015714285714285695	0.8138095238095238	0.1519047619047619	what	0
404	8637:6	and what do you think  you'll do  with that?	0.15619047619047619	0.34714285714285714	0.4195238095238095	0.07714285714285715	what	1
405	123667:4	what, uh, school are you going to 	0.009047619047619053	0.06761904761904762	0.8119047619047619	0.11095238095238096	what	0
406	4787:18	and, you know, who   to put the limit on it?	0.18619047619047618	0.15476190476190477	0.3576190476190476	0.30142857142857143	who	0
407	29719:4	how did you know  to choose this subject, tonight 	0.10952380952380951	0.08333333333333333	0.6780952380952381	0.12904761904761905	how	0
408	23371:6	but what do you do  with them in the meantime?	0.19857142857142857	0.16904761904761906	0.5228571428571429	0.10952380952380954	what	0
409	76582:9	um, what did you all do 	0.6871428571428572	0.043333333333333335	0.22714285714285717	0.04238095238095237	what	0
410	44353:19	well, i mean, how, can you contrast the europeans and their vocalism on their rights to, to say the people in latin america 	0.1295238095238095	0.37238095238095237	0.3823809523809524	0.11571428571428573	how	1
411	853:4	why don't we do that 	0.0580952380952381	0.17428571428571427	0.5642857142857144	0.2033333333333333	why	0
412	36190:4	what  more important,	0.06285714285714286	0.15	0.5395238095238095	0.24761904761904763	what	0
413	174752:4	what do you do  georgeanne?	0.030952380952380953	0.2061904761904762	0.5061904761904762	0.2566666666666667	what	0
414	151761:9	well, what did you find   was most helpful in  planning the birthday get together?	0.19142857142857142	0.09666666666666668	0.6738095238095237	0.0380952380952381	what	0
415	116406:11	uh, and where you are 	0.03428571428571429	0.0880952380952381	0.8104761904761905	0.06714285714285714	where	0
416	153130:4	what did you think  of the coverage of the war?	0.3142857142857143	0.21571428571428572	0.3414285714285714	0.1285714285714286	what	0
417	150179:6	so how do you know this much about, um,  stealing cars 	0.2719047619047619	0.06714285714285714	0.3771428571428571	0.2838095238095238	how	0
418	121942:7	now what can you do   to stop that?	0.37857142857142856	0.37238095238095237	0.22714285714285712	0.021904761904761906	what	1
419	131190:4	what do you see, uh,  changing in the future?	0.41904761904761906	0.32476190476190475	0.16523809523809524	0.09095238095238097	what	0
420	30862:9	but then what movie  isn't  anymore.	0.058499999999999996	0.14650000000000002	0.131	0.6635	what	0
421	115734:4	where did you all move from 	0.022	0.0155	0.9550000000000001	0.007500000000000005	where	0
422	15722:4	where do you work 	0.0045	0.025000000000000005	0.9205	0.05	where	0
423	23378:4	who  does.	0.01849999999999999	0.3125	0.185	0.484	who	0
424	53708:4	what do you propose that they do 	0.16950000000000004	0.465	0.2915	0.074	what	0
425	165357:31	w-, w-, what baud rate do you get 	0.03200000000000001	0.118	0.6144999999999999	0.23550000000000004	what	0
426	98545:9	and so how do you relate as to whether this particular armed robbery was a, you know, worth five years or twenty-five 	0.06799999999999999	0.21200000000000002	0.596	0.124	how	0
427	109198:4	why don't you go ahead and say what you feel  	0.14700000000000002	0.18850000000000003	0.36300000000000004	0.30100000000000005	why	0
428	52078:4	what do you mean 	0.1165	0.15699999999999997	0.45600000000000007	0.2705	what	0
429	129512:49	well, now, so if you were going  to have a dinner party, what would you make 	0.2855	0.295	0.409	0.01	what	1
430	43279:4	what do you do  in your garden,	0.33949999999999997	0.2535	0.357	0.05000000000000001	what	0
431	166855:4	how do you know that 	0.048	0.12350000000000001	0.621	0.20750000000000002	how	0
432	164881:9	uh, how do you find that the, the coverage from other places in the world, uh, compares with the american coverage of,	0.198	0.3395	0.29500000000000004	0.16750000000000004	how	0
433	93786:5	what else did i serve  with that.	0.3515	0.26	0.3865	0.002	what	0
434	171230:19	i mean our kids, where would they be  without nintendo and, you know, their t v shows	0.031999999999999994	0.07950000000000002	0.10800000000000001	0.7805	where	1
435	36924:4	how do you feel  about it?	0.11000000000000001	0.19649999999999998	0.4375	0.256	how	0
436	39339:4	what do you serve  with it?	0.16999999999999998	0.23399999999999999	0.523	0.073	what	0
437	145610:4	what do you think  about it?	0.1465	0.2825	0.36900000000000005	0.202	what	0
438	87956:4	how can i tell you 	0.022	0.523	0.242	0.213	how	1
439	31540:4	what limits  ought  to be put  on it, do you think  	0.4215	0.20600000000000002	0.33399999999999996	0.038500000000000006	what	1
440	154745:19	so, what what is the e p a recommending  now?	0.209	0.14350000000000002	0.6439999999999999	0.003500000000000011	what	0
441	155621:4	what do you mean 	0.033500000000000016	0.1125	0.6084999999999999	0.2455	what	0
442	128464:4	what have you seen  lately?	0.2845	0.44800000000000006	0.18849999999999997	0.079	what	0
443	38489:4	what do you like  to read 	0.271	0.5615	0.1405	0.027000000000000003	what	0
444	5370:44	what, how do we know, you know, uh, if the news  we're getting  is any good 	0.07649999999999998	0.179	0.48550000000000004	0.259	how	0
445	174767:4	what do you do 	0.03250000000000001	0.0835	0.8130000000000001	0.071	what	0
446	18264:21	wh-, d-, what do you plan, have  planned  for your yard?	0.42700000000000005	0.181	0.39199999999999996	0.0	what	0
447	137688:4	who is the competition going  to be 	0.29700000000000004	0.148	0.44299999999999995	0.11200000000000002	who	0
448	12409:32	and, and what, what do you do  with the people that  are over there in the mean time.	0.185	0.201	0.29799999999999993	0.316	what	0
449	176563:28	now why didn't he, why didn't she keep him home with her 	0.1285	0.0875	0.7335	0.0505	why	0
450	15049:9	well, how do you feel about it 	0.12894736842105267	0.07210526315789474	0.5121052631578947	0.2868421052631579	how	0
451	55119:6	so who's  going  to beat them?	0.2210526315789474	0.06789473684210527	0.4663157894736842	0.24473684210526317	who	0
452	156889:13	so, julie, how do you feel  about aids research?	0.21052631578947367	0.09105263157894736	0.506842105263158	0.19157894736842107	how	0
453	154956:9	well, what do you do 	0.12842105263157894	0.19	0.5373684210526316	0.14421052631578946	what	0
454	124764:16	how, how do you use it 	0.1363157894736842	0.17052631578947366	0.5742105263157895	0.11894736842105265	how	0
455	72387:17	which, what book   have you read  that  is along those lines, that  was really good?	0.10578947368421052	0.4147368421052631	0.47263157894736846	0.006842105263157895	what	0
456	5413:9	well, what newspapers, uh, do you read  in dallas?	0.5942105263157894	0.11526315789473686	0.09263157894736844	0.19789473684210526	what	0
457	173812:5	what  do you feel that your kids are getting  in the parochial schools that they wouldn't get  in a, the public school system?	0.6226315789473684	0.16263157894736843	0.2115789473684211	0.002631578947368416	what	1
458	67825:10	why  stop at children 	0.2742105263157894	0.26473684210526316	0.3531578947368421	0.10789473684210528	why	0
459	100578:17	you know like, what are their plans after high school  you know.	0.361578947368421	0.18947368421052632	0.20631578947368423	0.24263157894736845	what	0
460	66452:4	what  was the results there.	0.13105263157894737	0.035263157894736843	0.78	0.05368421052631578	what	0
461	148954:24	now. well, mark, um, what was that  again?	0.08736842105263158	0.037894736842105266	0.7047368421052632	0.17	what	0
462	140071:4	what would you get 	0.11526315789473682	0.3	0.5673684210526316	0.017368421052631578	what	1
463	60826:4	what's it called   when you do flour 	0.021578947368421055	0.05736842105263158	0.7142105263157895	0.2068421052631579	what	0
464	99331:4	what  brought you down here?	0.1505263157894737	0.12157894736842105	0.7242105263157894	0.0031578947368420943	what	0
465	160687:72	what do you find  boring	0.17105263157894737	0.46736842105263154	0.13999999999999999	0.22157894736842104	what	0
466	120181:4	what does he think  of your, uh, t shirts and,	0.28421052631578947	0.14631578947368423	0.28789473684210526	0.28157894736842104	what	0
467	100637:9	uh, how can they concentrate on schooling 	0.1242105263157895	0.18210526315789474	0.29578947368421055	0.3978947368421053	how	1
468	59482:4	what  the point of  putting a restrictio-,	0.22947368421052627	0.20157894736842108	0.23526315789473684	0.3336842105263158	what	0
469	105853:26	so where are your, what are the places, you know, memorable places  you've eaten  	0.5931578947368421	0.10736842105263159	0.16052631578947368	0.13894736842105262	what	0
470	155630:4	what do you think 	0.29368421052631577	0.17842105263157892	0.29263157894736835	0.23526315789473687	what	0
471	177256:4	how do you feel  about haitian immigration?	0.2536842105263158	0.11578947368421051	0.4026315789473684	0.22789473684210526	how	0
472	165282:4	why don't they just say, almost a mac for half the price 	0.06842105263157895	0.23842105263157892	0.448421052631579	0.24473684210526317	why	0
473	108522:6	so what do you use  for cookbooks?	0.42684210526315797	0.3094736842105263	0.248421052631579	0.015263157894736845	what	0
474	149947:9	mumblex, how do you feel about crime in the city 	0.15578947368421056	0.11526315789473685	0.40789473684210525	0.32052631578947366	how	0
475	147088:4	where did you live  before?	0.1726315789473684	0.014736842105263171	0.773157894736842	0.039473684210526314	where	0
